# instance	spb_oracle_ub
# smallest upper bound any recorded SPB round returned for
# this instance. Injected by --config CASHOracleUB at CASH's
# first scheduling point; no local search runs in that config.
MSE23W/judgment-aggregation-ja-kemeny-preflib-00049-00000614.wcnf	792
MSE23W/judgment-aggregation-ja-kemeny-preflib-00051-00000007.wcnf	545
MSE23W/judgment-aggregation-ja-kemeny-preflib-00051-00000009.wcnf	633
MSE23W/judgment-aggregation-ja-kemeny-preflib-00051-00000011.wcnf	694
MSE23W/max-realizability_wt-power-distribution_10_4.wcnf	60
MSE23W/max-realizability_wt-power-distribution_11_7.wcnf	126
MSE23W/max-realizability_wt-power-distribution_12_3.wcnf	216
MSE23W/max-realizability_wt-power-distribution_12_8.wcnf	217
MSE23W/metro_wt-metro_8_8_5_20_10_6_500_1_0.lp.sm-extracted.wcnf	100
MSE23W/metro_wt-metro_8_8_5_20_10_6_500_1_1.lp.sm-extracted.wcnf	137
MSE23W/metro_wt-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted.wcnf	222
MSE23W/metro_wt-metro_8_8_5_20_10_6_500_1_7.lp.sm-extracted.wcnf	107
MSE23W/metro_wt-metro_9_8_7_30_10_6_500_1_7.lp.sm-extracted.wcnf	56
MSE23W/metro_wt-metro_9_8_7_30_10_6_500_1_8.lp.sm-extracted.wcnf	76
MSE23W/metro_wt-metro_9_9_10_35_13_7_500_2_7.lp.sm-extracted.wcnf	52
MSE23W/mpe_wt-random-net-30-4_network-9.net.wcnf	27749
MSE23W/mpe_wt-random-net-30-5_network-10.net.wcnf	20279
MSE23W/mpe_wt-random-net-50-4_network-2.net.wcnf	40906
MSE23W/mpe_wt-random-net-50-5_network-8.net.wcnf	46878
MSE23W/mpmcs_wt-test25--n-5000.wcnf	1858
MSE23W/mpmcs_wt-test36--n-5000.wcnf	19249301
MSE23W/planning_wt-driverlog01bc.wcsp.dir.wcnf	2245
MSE23W/preference_planning_wt-WCNF_pathways_p16.wcnf	257
MSE23W/protein_ins_wt-1bpi_.2knt_.g.wcnf.t.wcnf	2407
MSE23W/protein_ins_wt-1bpi_.5pti_.g.wcnf.t.wcnf	2974
MSE23W/protein_ins_wt-1knt_.1bpi_.g.wcnf.t.wcnf	2464
MSE23W/protein_ins_wt-1knt_.5pti_.g.wcnf.t.wcnf	2208
MSE23W/protein_ins_wt-2knt_.5pti_.g.wcnf.t.wcnf	2156
MSE23W/protein_ins_wt-3ebx_.1era_.g.wcnf.t.wcnf	2517
MSE23W/protein_ins_wt-3ebx_.6ebx_.g.wcnf.t.wcnf	1740
MSE23W/protein_ins_wt-6ebx_.1era_.g.wcnf.t.wcnf	1646
MSE23W/protein_ins_wt-p1.wcnf.t.wcnf	2407
MSE23W/protein_ins_wt-sandiaprotein.g.wcnf.t.wcnf	2248
MSE23W/qcp_wt-file_qc_wcnf_N6_H21_3.wcnf	2
MSE23W/qcp_wt-file_qc_wcnf_N6_H21_4.wcnf	2
MSE23W/qcp_wt-file_qc_wcnf_N7_H29_4.wcnf	2
MSE23W/quantum-circuit-ae_5_20_ibmq-casablanca_7.wcnf	126
MSE23W/quantum-circuit-portfoliovqe_4_18_ibmq-casablanca_7.wcnf	33
MSE23W/quantum-circuit-qftentangled_4_21_ibmq-casablanca_7.wcnf	51
MSE23W/quantum-circuit-qftentangled_5_30_ibmq-london_5.wcnf	33
MSE23W/quantum-circuit-qftentangled_5_48_rigetti-agave_8.wcnf	63
MSE23W/quantum-circuit-su2random_4_18_ibmq-casablanca_7.wcnf	99
MSE23W/quantum-circuit-su2random_5_30_ibmq-london_5.wcnf	60
MSE23W/quantum-circuit-vqe_4_12_ibmq-casablanca_7.wcnf	24
MSE23W/quantum-circuit-vqe_5_20_ibmq-london_5.wcnf	36
MSE23W/railway-transport_wt-f2030.wcnf	4423
MSE23W/railway-transport_wt-r11.wcnf	119164426
MSE23W/railway-transport_wt-wg2.wcnf	149
MSE23W/ramsey_wt-ram_k3_n14.ra1.wcnf	3025
MSE23W/ramsey_wt-ram_k3_n16.ra1.wcnf	7271
MSE23W/ramsey_wt-ram_k3_n19.ra1.wcnf	20665
MSE23W/ramsey_wt-ram_k4_n19.ra1.wcnf	2257
MSE23W/relational-inference_wt-ar-2.wcnf	394809
MSE23W/relational-inference_wt-pa-1.wcnf	3669280
MSE23W/relational-inference_wt-pa-2.wcnf	948101
MSE23W/relational-inference_wt-pa-3.wcnf	542403526
MSE23W/relational-inference_wt-rc-2.wcnf	5735
MSE23W/relational-inference_wt-rc-3.wcnf	5730
MSE23W/rna-alignment_wt-k100-18-95.rna.pre.wcnf	1930
MSE23W/rna-alignment_wt-k100-35-86.rna.pre.wcnf	2194
MSE23W/rna-alignment_wt-k100-42-56.rna.pre.wcnf	1838
MSE23W/rna-alignment_wt-k100-67-93.rna.pre.wcnf	1684
MSE23W/rna-alignment_wt-k100-71-84.rna.pre.wcnf	1935
MSE23W/rna-alignment_wt-random-dif-5.rna.pre.wcnf	730
MSE23W/setcover_wt-rail2536.wcnf	729
MSE23W/setcover_wt-rail4284.wcnf	1137
MSE23W/setcover_wt-rail4872.wcnf	1601
MSE23W/setcover_wt-rail507.wcnf	177
MSE23W/setcover_wt-rail516.wcnf	182
MSE23W/setcover_wt-rail582.wcnf	214
MSE23W/spot5_wt-1401.wcsp.log.wcnf	459106
MSE23W/spot5_wt-1403.wcsp.dir.wcnf	459247
MSE23W/spot5_wt-1403.wcsp.log.wcnf	459246
MSE23W/spot5_wt-1405.wcsp.dir.wcnf	459416
MSE23W/spot5_wt-1506.wcsp.log.wcnf	354517
MSE23W/spot5_wt-5.wcsp.log.wcnf	261
MSE23W/spot5_wt-54.wcsp.log.wcnf	37
MSE23W/staff-scheduling_wt-instance10.wcnf	4961
MSE23W/staff-scheduling_wt-instance11.wcnf	3596
MSE23W/staff-scheduling_wt-instance12.wcnf	5497
MSE23W/staff-scheduling_wt-instance2.wcnf	835
MSE23W/staff-scheduling_wt-instance3.wcnf	1020
MSE23W/staff-scheduling_wt-instance4.wcnf	1736
MSE23W/staff-scheduling_wt-instance5.wcnf	1281
MSE23W/staff-scheduling_wt-instance6.wcnf	2014
MSE23W/staff-scheduling_wt-instance7.wcnf	1148
MSE23W/staff-scheduling_wt-instance8.wcnf	3662
MSE23W/staff-scheduling_wt-instance9.wcnf	1635
MSE23W/synplicate-AutoTaxi-run2-ms_0_77_0.918918918918919_erm.wcnf	187
MSE23W/synplicate-BankLoan-run1-ms_0_28_0.955_erm.wcnf	309
MSE23W/synplicate-BankLoan-run3-ms_0_80_0.8273972602739726_erm.wcnf	234
MSE23W/synplicate-TheoremProver-run3-ms_0_68_0.8488188976377953_erm.wcnf	290
MSE23W/tcp_wt-tcp_students_105_it_10.wcnf	3510
MSE23W/tcp_wt-tcp_students_105_it_6.wcnf	2994
MSE23W/tcp_wt-tcp_students_105_it_8.wcnf	3324
MSE23W/tcp_wt-tcp_students_105_it_9.wcnf	3216
MSE23W/tcp_wt-tcp_students_112_it_13.wcnf	2958
MSE23W/tcp_wt-tcp_students_112_it_2.wcnf	3624
MSE23W/tcp_wt-tcp_students_91_it_12.wcnf	2166
MSE23W/tcp_wt-tcp_students_91_it_13.wcnf	2730
MSE23W/tcp_wt-tcp_students_91_it_14.wcnf	2208
MSE23W/tcp_wt-tcp_students_98_it_14.wcnf	3066
MSE23W/tcp_wt-tcp_students_98_it_2.wcnf	2580
MSE23W/tcp_wt-tcp_students_98_it_3.wcnf	3024
MSE23W/timetabling_wt-Udine2.lp.sm-extracted.wcnf	208
MSE23W/timetabling_wt-comp02.wcnf	130
MSE23W/timetabling_wt-comp08.lp.sm-extracted.wcnf	81
MSE23W/timetabling_wt-comp09.wcnf	142
MSE23W/timetabling_wt-comp12.wcnf	483
MSE23W/timetabling_wt-comp13.lp.sm-extracted.wcnf	126
MSE23W/timetabling_wt-comp14.wcnf	127
MSE23W/upgradeability_wt-rand981_l2.wcnf	1878056
MSE23W/warehouses_wt-cap132.wcsp.wcnf	8522569
MSE23W/warehouses_wt-cap92.wcsp.wcnf	8554656
build/SPBMAXSAT2-master/SPBMAXSAT2-master/hard_keyword.wcnf	7
build/SPBMAXSAT2-master/SPBMAXSAT2-master/persistent_interface.wcnf	3
build/SPBMAXSAT2-master/SPBMAXSAT2-master/standard_weighted.wcnf	3
tests/instances/fixed_cost.wcnf	10
tests/instances/weight_gcd.wcnf	6
